Wavelength [nm]    	Intensity [counts]
391.746307373046875	411.7696533203125
391.9620361328125  	784.937255859375
392.177734375      	763.72711181640625
392.393463134765625	253.688629150390625
392.609130859375   	840.02288818359375
392.8248291015625  	483.544158935546875
393.040496826171875	440.7139892578125
393.25616455078125 	837.90582275390625
393.4718017578125  	697.8914794921875
393.687469482421875	756.3004150390625
393.903076171875   	1283.0013427734375
394.11871337890625 	579.697509765625
394.334320068359375	414.987060546875
394.5499267578125  	795.53741455078125
394.7655029296875  	593.562255859375
394.9810791015625  	1182.433837890625
395.1966552734375  	561.55755615234375
395.412200927734375	900.30633544921875
395.62774658203125 	835.78857421875
395.843292236328125	1026.8922119140625
396.058837890625   	836.84716796875
396.27435302734375 	555.15277099609375
396.489837646484375	1725.4530029296875
396.705322265625   	1119.451416015625
396.92083740234375 	275.246551513671875
397.13629150390625 	802.95556640625
397.35174560546875 	1059.5238037109375
397.56719970703125 	608.48681640625
397.78265380859375 	529.52069091796875
397.998077392578125	495.31207275390625
398.2135009765625  	662.79718017578125
398.428924560546875	369.912139892578125
398.644317626953125	728.7015380859375
398.859710693359375	663.8612060546875
399.0750732421875  	1112.0968017578125
399.29046630859375 	611.68408203125
399.50579833984375 	372.060089111328125
399.721160888671875	502.79840087890625
399.936492919921875	1152.0048828125
400.151824951171875	408.551910400390625
400.36712646484375 	591.4295654296875
400.582427978515625	612.749755859375
400.7977294921875  	1132.055908203125
401.01300048828125 	412.8421630859375
401.228271484375   	706.3936767578125
401.44354248046875 	656.41241455078125
401.6588134765625  	842.13983154296875
401.874053955078125	1497.998046875
402.089263916015625	710.6439208984375
402.30450439453125 	936.2166748046875
402.51971435546875 	883.39495849609375
402.734893798828125	362.393035888671875
402.950103759765625	349.498748779296875
403.165283203125   	652.15521240234375
403.38043212890625 	1229.605712890625
403.5955810546875  	861.1866455078125
403.81072998046875 	655.34820556640625
404.02587890625    	841.08135986328125
404.240997314453125	487.82391357421875
404.45611572265625 	565.82672119140625
404.67120361328125 	775.394287109375
404.88629150390625 	650.0263671875
405.10137939453125 	334.44830322265625
405.31646728515625 	701.080078125
405.531524658203125	879.1658935546875
405.74658203125    	604.223388671875
405.96160888671875 	1252.6475830078125
406.1766357421875  	1017.41326904296875
406.39166259765625 	452.49822998046875
406.606658935546875	938.32794189453125
406.8216552734375  	1010.0390625
407.036651611328125	644.7037353515625
407.251617431640625	864.36004638671875
407.466583251953125	443.928314208984375
407.681549072265625	758.42254638671875
407.896484375      	368.838104248046875
408.111419677734375	348.4239501953125
408.326324462890625	184.593597412109375
408.541259765625   	1384.3702392578125
408.756134033203125	667.05303955078125
408.971038818359375	960.4888916015625
409.1859130859375  	757.3614501953125
409.400787353515625	1309.1505126953125
409.615631103515625	470.70135498046875
409.830474853515625	693.63958740234375
410.045318603515625	613.8154296875
410.2601318359375  	419.276397705078125
410.4749755859375  	520.9720458984375
410.68975830078125 	569.0281982421875
410.904541015625   	590.36322021484375
411.11932373046875 	235.351654052734375
411.3341064453125  	399.969573974609375
411.548858642578125	456.78228759765625
411.76361083984375 	820.96466064453125
411.978363037109375	1050.052978515625
412.193084716796875	800.83624267578125
412.407806396484375	166.2117156982421875
412.62249755859375 	-74.98201751708984375
412.83721923828125 	1196.0670166015625
413.0518798828125  	947.8271484375
413.266571044921875	886.56640625
413.481231689453125	549.814453125
413.69586181640625 	715.95599365234375
413.9105224609375  	402.115386962890625
414.125152587890625	468.56036376953125
414.33978271484375 	348.4239501953125
414.55438232421875 	570.09527587890625
414.76898193359375 	1253.6947021484375
414.98358154296875 	573.29632568359375
415.198150634765625	164.04833984375
415.4127197265625  	461.065765380859375
415.62725830078125 	610.61834716796875
415.841796875      	765.84869384765625
416.05633544921875 	632.99090576171875
416.2708740234375  	629.7957763671875
416.485382080078125	845.31500244140625
416.69989013671875 	828.37738037109375
416.91436767578125 	527.38372802734375
417.12884521484375 	512.42108154296875
417.34332275390625 	785.9974365234375
417.557769775390625	784.937255859375
417.772216796875   	670.24456787109375
417.986663818359375	941.49456787109375
418.201080322265625	835.78857421875
418.415496826171875	167.2933349609375
418.629913330078125	701.080078125
418.84429931640625 	766.909423828125
419.058685302734375	864.36004638671875
419.273040771484375	377.4293212890625
419.487396240234375	1051.10546875
419.701751708984375	936.2166748046875
419.91607666015625 	1331.1033935546875
420.13043212890625 	573.29632568359375
420.3447265625     	439.6424560546875
420.559051513671875	364.541534423828125
420.773345947265625	351.648162841796875
420.98760986328125 	652.15521240234375
421.201904296875   	717.018310546875
421.4161376953125  	504.93701171875
421.630401611328125	604.223388671875
421.844635009765625	476.05316162109375
422.058868408203125	609.5526123046875
422.2730712890625  	88.22335052490234375
422.4873046875     	622.3392333984375
422.70147705078125 	608.48681640625
422.915679931640625	678.75372314453125
423.129852294921875	717.018310546875
423.343994140625   	337.674041748046875
423.55816650390625 	325.844573974609375
423.772308349609375	355.94659423828125
423.986419677734375	595.69476318359375
424.2005615234375  	563.69219970703125
424.4146728515625  	721.2672119140625
424.628753662109375	511.35198974609375
424.84283447265625 	924.6025390625
425.056915283203125	1161.4508056640625
425.27099609375    	330.146728515625
425.48504638671875 	104.48921966552734375
425.699066162109375	450.355987548828125
425.913116455078125	1100.536865234375
426.12713623046875 	799.77655029296875
426.34112548828125 	381.724029541015625
426.55511474609375 	714.89361572265625
426.76910400390625 	637.2506103515625
426.98309326171875 	752.055908203125
427.197052001953125	599.9593505859375
427.4110107421875  	950.99298095703125
427.62493896484375 	1387.5015869140625
427.8388671875     	519.90325927734375
428.05279541015625 	656.41241455078125
428.2667236328125  	343.049468994140625
428.480621337890625	1094.22998046875
428.69451904296875 	390.311553955078125
428.90838623046875 	-211.7779083251953125
429.12225341796875 	907.7025146484375
429.336090087890625	529.52069091796875
429.5499267578125  	317.23834228515625
429.763763427734375	553.017578125
429.97760009765625 	1276.7230224609375
430.19140625       	756.3004150390625
430.40521240234375 	871.76373291015625
430.618988037109375	-239.2271575927734375
430.832763671875   	822.023681640625
431.046539306640625	294.634918212890625
431.260284423828125	614.8809814453125
431.474029541015625	685.13421630859375
431.687744140625   	882.33770751953125
431.9014892578125  	486.7540283203125
432.11517333984375 	593.562255859375
432.328887939453125	408.551910400390625
432.542572021484375	517.76568603515625
432.756256103515625	748.8721923828125
432.96990966796875 	-7.4015011787414550781
433.183563232421875	438.570892333984375
433.397216796875   	1215.9840087890625
433.61083984375    	127.24517822265625
433.824462890625   	754.17822265625
434.0380859375     	700.0172119140625
434.251678466796875	685.13421630859375
434.46527099609375 	548.7467041015625
434.6788330078125  	366.68988037109375
434.89239501953125 	780.69622802734375
435.10595703125    	121.82880401611328125
435.319488525390625	494.242431640625
435.53302001953125 	766.909423828125
435.746551513671875	524.17803955078125
435.960052490234375	-229.3419036865234375
436.173553466796875	1426.1024169921875
436.38702392578125 	762.666259765625
436.60052490234375 	703.20556640625
436.813995361328125	1449.0382080078125
437.027435302734375	377.4293212890625
437.240875244140625	734.0107421875
437.454315185546875	251.531951904296875
437.667724609375   	1002.66339111328125
437.881134033203125	1121.5523681640625
438.09454345703125 	594.62847900390625
438.30792236328125 	548.7467041015625
438.52130126953125 	1622.765380859375
438.734649658203125	756.3004150390625
438.947998046875   	687.2607421875
439.161346435546875	464.2779541015625
439.37469482421875 	908.759033203125
439.5880126953125  	1071.095947265625
439.801300048828125	771.15216064453125
440.01458740234375 	581.83087158203125
440.227874755859375	935.16094970703125
440.441162109375   	891.8516845703125
440.6544189453125  	1053.210205078125
440.86767578125    	816.72802734375
441.080902099609375	275.246551513671875
441.29412841796875 	1093.1788330078125
441.507354736328125	669.18072509765625
441.720550537109375	435.355987548828125
441.933746337890625	1174.0419921875
442.146942138671875	539.13519287109375
442.360107421875   	351.648162841796875
442.573272705078125	700.0172119140625
442.786407470703125	53.49017333984375
442.99957275390625 	654.28387451171875
443.212677001953125	387.09149169921875
443.42578125       	581.83087158203125
443.638916015625   	1426.1024169921875
443.85198974609375 	416.0594482421875
444.0650634765625  	812.490966796875
444.27813720703125 	459.994964599609375
444.4912109375     	882.33770751953125
444.704254150390625	427.853240966796875
444.91729736328125 	708.51885986328125
445.13031005859375 	673.43572998046875
445.34332275390625 	404.26104736328125
445.55633544921875 	1225.4149169921875
445.769317626953125	943.6055908203125
445.9822998046875  	560.49017333984375
446.19525146484375 	1332.1484375
446.408203125      	614.8809814453125
446.62115478515625 	795.53741455078125
446.8341064453125  	531.657470703125
447.0469970703125  	688.323974609375
447.259918212890625	309.705810546875
447.47283935546875 	636.18572998046875
447.68572998046875 	639.3802490234375
447.898590087890625	486.7540283203125
448.1114501953125  	747.81085205078125
448.324310302734375	482.474151611328125
448.537139892578125	465.348602294921875
448.75             	697.8914794921875
448.962799072265625	290.3275146484375
449.17559814453125 	984.7451171875
449.388397216796875	813.55029296875
449.6011962890625  	884.4521484375
449.81396484375    	579.697509765625
450.0267333984375  	212.6837921142578125
450.239471435546875	546.611083984375
450.45220947265625 	959.4339599609375
450.664947509765625	413.91461181640625
450.877655029296875	641.509765625
451.090362548828125	573.29632568359375
451.303070068359375	808.25335693359375
451.5157470703125  	662.79718017578125
451.728424072265625	622.3392333984375
451.941070556640625	45.88631439208984375
452.153717041015625	1331.1033935546875
452.366363525390625	1041.632568359375
452.5789794921875  	484.614166259765625
452.791595458984375	887.62353515625
453.00421142578125 	1032.1572265625
453.216796875      	742.5037841796875
453.42938232421875 	732.948974609375
453.641937255859375	527.38372802734375
453.8544921875     	1426.1024169921875
454.0670166015625  	1658.05615234375
454.279571533203125	900.30633544921875
454.492095947265625	-112.11739349365234375
454.70458984375    	476.05316162109375
454.917083740234375	518.83447265625
455.12957763671875 	948.8824462890625
455.342041015625   	858.01287841796875
455.55450439453125 	451.4271240234375
455.7669677734375  	1563.54248046875
455.97943115234375 	805.0748291015625
456.19183349609375 	561.55755615234375
456.404266357421875	365.615753173828125
456.616668701171875	968.9276123046875
456.829071044921875	378.5030517578125
457.04144287109375 	847.431640625
457.253814697265625	770.091552734375
457.4661865234375  	376.355560302734375
457.67852783203125 	305.400634765625
457.890869140625   	938.32794189453125
458.103179931640625	915.09722900390625
458.31549072265625 	613.8154296875
458.527801513671875	273.09149169921875
458.740081787109375	459.994964599609375
458.952362060546875	719.142822265625
459.164642333984375	807.19384765625
459.37689208984375 	404.26104736328125
459.589141845703125	261.235748291015625
459.801361083984375	1147.805908203125
460.013580322265625	1076.35498046875
460.225799560546875	647.89739990234375
460.43798828125    	678.75372314453125
460.650177001953125	463.207275390625
460.86236572265625 	1208.647216796875
461.07452392578125 	577.56390380859375
461.28668212890625 	680.8807373046875
461.498809814453125	178.1072540283203125
461.7109375        	144.5704193115234375
461.92303466796875 	382.797607421875
462.135162353515625	823.08270263671875
462.347259521484375	680.8807373046875
462.559326171875   	599.9593505859375
462.771392822265625	670.24456787109375
462.98345947265625 	417.131805419921875
463.19549560546875 	1213.887939453125
463.40753173828125 	756.3004150390625
463.61956787109375 	152.14678955078125
463.831573486328125	863.30224609375
464.0435791015625  	941.49456787109375
464.25555419921875 	793.4176025390625
464.467529296875   	351.648162841796875
464.67950439453125 	730.8253173828125
464.891448974609375	706.3936767578125
465.1033935546875  	119.661956787109375
465.3153076171875  	611.68408203125
465.527252197265625	251.531951904296875
465.7391357421875  	495.31207275390625
465.9510498046875  	647.89739990234375
466.16290283203125 	463.207275390625
466.374786376953125	450.355987548828125
466.586669921875   	1348.8663330078125
466.798492431640625	409.62451171875
467.010345458984375	547.67889404296875
467.22216796875    	451.4271240234375
467.4339599609375  	305.400634765625
467.645782470703125	571.16229248046875
467.8575439453125  	713.83123779296875
468.0693359375     	539.13519287109375
468.281097412109375	402.115386962890625
468.49285888671875 	224.5596923828125
468.70458984375    	398.896636962890625
468.91632080078125 	536.99884033203125
469.1280517578125  	664.9251708984375
469.339752197265625	658.54083251953125
469.55145263671875 	512.42108154296875
469.76312255859375 	-56.434398651123046875
469.97479248046875 	845.31500244140625
470.18646240234375 	773.27325439453125
470.398101806640625	578.6307373046875
470.6097412109375  	518.83447265625
470.821380615234375	212.6837921142578125
471.032989501953125	659.60498046875
471.24456787109375 	811.43157958984375
471.4561767578125  	-49.89134979248046875
471.667724609375   	1007.931884765625
471.879302978515625	368.838104248046875
472.090850830078125	888.68060302734375
472.302398681640625	878.1085205078125
472.513916015625   	805.0748291015625
472.7254638671875  	732.948974609375
472.93695068359375 	366.68988037109375
473.1484375        	357.021087646484375
473.35992431640625 	933.049560546875
473.5714111328125  	1106.8427734375
473.7828369140625  	656.41241455078125
473.99432373046875 	452.49822998046875
474.20574951171875 	508.144683837890625
474.41717529296875 	192.1591033935546875
474.628570556640625	534.8624267578125
474.8399658203125  	595.69476318359375
475.051361083984375	1199.21240234375
475.26275634765625 	-68.43427276611328125
475.474090576171875	498.520721435546875
475.685455322265625	483.544158935546875
475.89678955078125 	535.9306640625
476.108123779296875	1090.02490234375
476.319427490234375	455.711334228515625
476.530731201171875	173.7821807861328125
476.742034912109375	1165.6483154296875
476.95330810546875 	1045.843017578125
477.164581298828125	930.93798828125
477.3758544921875  	350.573455810546875
477.58709716796875 	618.07757568359375
477.798309326171875	837.90582275390625
478.009521484375   	278.478851318359375
478.220733642578125	579.697509765625
478.43194580078125 	789.17767333984375
478.64312744140625 	439.6424560546875
478.85430908203125 	102.3209991455078125
479.0654296875     	772.21270751953125
479.276611328125   	902.419677734375
479.48773193359375 	829.43621826171875
479.6988525390625  	834.72991943359375
479.90997314453125 	410.697113037109375
480.12109375       	1276.7230224609375
480.3321533203125  	794.4775390625
480.543243408203125	670.24456787109375
480.75433349609375 	-80.439727783203125
480.965362548828125	409.62451171875
481.1763916015625  	390.311553955078125
481.387451171875   	773.27325439453125
481.59844970703125 	355.94659423828125
481.8094482421875  	810.37225341796875
482.02044677734375 	890.794677734375
482.2314453125     	174.863525390625
482.4423828125     	294.634918212890625
482.65338134765625 	1325.87744140625
482.86431884765625 	536.99884033203125
483.07525634765625 	571.16229248046875
483.2861328125     	364.541534423828125
483.4970703125     	802.95556640625
483.70794677734375 	601.025390625
483.918853759765625	702.142822265625
484.12969970703125 	-38.989933013916015625
484.340576171875   	1276.7230224609375
484.55145263671875 	235.351654052734375
484.76226806640625 	763.72711181640625
484.97308349609375 	612.749755859375
485.18389892578125 	753.1170654296875
485.39471435546875 	406.40655517578125
485.605499267578125	724.45355224609375
485.8162841796875  	455.711334228515625
486.02703857421875 	736.13421630859375
486.23779296875    	435.355987548828125
486.44854736328125 	877.05108642578125
486.65924072265625 	655.34820556640625
486.8699951171875  	963.65362548828125
487.0806884765625  	1088.9735107421875
487.2913818359375  	715.95599365234375
487.5020751953125  	589.2967529296875
487.71270751953125 	646.8328857421875
487.923370361328125	1023.73284912109375
488.134033203125   	426.78125
488.34466552734375 	909.81549072265625
488.555267333984375	958.37890625
488.765869140625   	201.8831787109375
488.976470947265625	892.9085693359375
489.18707275390625 	283.865203857421875
489.39764404296875 	467.489837646484375
489.608184814453125	823.08270263671875
489.8187255859375  	301.094818115234375
490.029296875      	145.6528778076171875
490.23980712890625 	805.0748291015625
490.4503173828125  	856.954833984375
490.66082763671875 	918.26593017578125
490.87127685546875 	471.77178955078125
491.081787109375   	426.78125
491.292236328125   	227.7977142333984375
491.502685546875   	823.08270263671875
491.713104248046875	726.57757568359375
491.92352294921875 	717.018310546875
492.133941650390625	255.84515380859375
492.3443603515625  	459.994964599609375
492.55474853515625 	438.570892333984375
492.76513671875    	854.83880615234375
492.9754638671875  	910.87188720703125
493.18585205078125 	917.20977783203125
493.39617919921875 	712.76885986328125
493.60650634765625 	136.9919586181640625
493.81683349609375 	1279.8623046875
494.027099609375   	580.76422119140625
494.2374267578125  	471.77178955078125
494.44769287109375 	971.0369873046875
494.657958984375   	1243.2230224609375
494.86822509765625 	379.576751708984375
495.078460693359375	758.42254638671875
495.2886962890625  	1295.554931640625
495.4989013671875  	439.6424560546875
495.7091064453125  	-64.07004547119140625
495.9193115234375  	239.6673126220703125
496.129486083984375	630.86090087890625
496.33966064453125 	122.91216278076171875
496.5498046875     	69.77690887451171875
496.75994873046875 	535.9306640625
496.9700927734375  	947.8271484375
497.180206298828125	688.323974609375
497.39031982421875 	278.478851318359375
497.60040283203125 	695.765625
497.81048583984375 	1124.7037353515625
498.02056884765625 	619.14306640625
498.230621337890625	491.0333251953125
498.440673828125   	378.5030517578125
498.65069580078125 	765.84869384765625
498.8607177734375  	-276.60760498046875
499.07073974609375 	608.48681640625
499.280731201171875	790.23773193359375
499.49072265625    	1036.3687744140625
499.70068359375    	896.0792236328125
499.91064453125    	878.1085205078125
500.12060546875    	582.8975830078125
500.33050537109375 	779.63592529296875
500.54046630859375 	1412.5438232421875
500.7503662109375  	329.071258544921875
500.96026611328125 	532.725830078125
501.170166015625   	527.38372802734375
501.3800048828125  	597.82708740234375
501.58990478515625 	504.93701171875
501.79974365234375 	341.974456787109375
502.00958251953125 	-70.616668701171875
502.219390869140625	567.9610595703125
502.42919921875    	715.95599365234375
502.639007568359375	905.5894775390625
502.84881591796875 	1147.805908203125
503.05859375       	625.53509521484375
503.268310546875   	606.35516357421875
503.47808837890625 	395.677520751953125
503.68780517578125 	1121.5523681640625
503.897552490234375	644.7037353515625
504.10723876953125 	533.794189453125
504.31695556640625 	880.22320556640625
504.526641845703125	745.6881103515625
504.736328125      	930.93798828125
504.94598388671875 	559.42279052734375
505.1556396484375  	780.69622802734375
505.36529541015625 	381.724029541015625
505.57489013671875 	590.36322021484375
505.784515380859375	647.89739990234375
505.994140625      	977.36444091796875
506.203704833984375	863.30224609375
506.41326904296875 	1049.00048828125
506.62286376953125 	367.764007568359375
506.8323974609375  	701.080078125
507.04193115234375 	877.05108642578125
507.25146484375    	863.30224609375
507.46099853515625 	654.28387451171875
507.67047119140625 	542.33935546875
507.879974365234375	353.797454833984375
508.0894775390625  	960.4888916015625
508.298919677734375	737.19586181640625
508.50836181640625 	565.82672119140625
508.717803955078125	341.974456787109375
508.92724609375    	302.171356201171875
509.13665771484375 	835.78857421875
509.3460693359375  	668.11688232421875
509.555419921875   	553.017578125
509.76483154296875 	457.85321044921875
509.97418212890625 	1104.7408447265625
510.18353271484375 	627.66552734375
510.39288330078125 	439.6424560546875
510.60223388671875 	665.9891357421875
510.8115234375     	627.66552734375
511.02081298828125 	435.355987548828125
511.2301025390625  	1265.21044921875
511.43939208984375 	442.856903076171875
511.648681640625   	407.479248046875
511.85791015625    	566.8939208984375
512.067138671875   	997.39422607421875
512.2763671875     	833.6712646484375
512.485595703125   	930.93798828125
512.69482421875    	805.0748291015625
512.90399169921875 	421.42083740234375
513.1131591796875  	935.16094970703125
513.32232666015625 	776.45477294921875
513.531494140625   	669.18072509765625
513.7406005859375  	1440.6993408203125
513.94976806640625 	351.648162841796875
514.15887451171875 	727.63958740234375
514.36798095703125 	432.1407470703125
514.5770263671875  	1031.104248046875
514.7861328125     	564.75946044921875
514.99517822265625 	401.042510986328125
515.2042236328125  	531.657470703125
515.41326904296875 	386.018096923828125
515.622314453125   	724.45355224609375
515.831298828125   	289.25054931640625
516.04034423828125 	349.498748779296875
516.24932861328125 	399.969573974609375
516.45831298828125 	553.017578125
516.667236328125   	814.60955810546875
516.876220703125   	823.08270263671875
517.08514404296875 	823.08270263671875
517.2940673828125  	1073.19970703125
517.50299072265625 	480.333953857421875
517.7119140625     	516.69683837890625
517.9207763671875  	1065.8363037109375
518.129638671875   	1198.1639404296875
518.3385009765625  	474.982879638671875
518.54736328125    	807.19384765625
518.75616455078125 	398.896636962890625
518.96502685546875 	672.37200927734375
519.173828125      	814.60955810546875
519.38262939453125 	667.05303955078125
519.5914306640625  	551.94989013671875
519.8001708984375  	224.5596923828125
520.0089111328125  	605.289306640625
520.21771240234375 	375.28173828125
520.42645263671875 	753.1170654296875
520.6351318359375  	986.85357666015625
520.8438720703125  	750.99468994140625
521.05255126953125 	838.96435546875
521.26123046875    	1502.162353515625
521.46990966796875 	1177.189208984375
521.6785888671875  	542.33935546875
521.88720703125    	601.025390625
522.09588623046875 	1123.6533203125
522.30450439453125 	664.9251708984375
522.5130615234375  	418.2041015625
522.7216796875     	373.134033203125
522.9302978515625  	1254.74169921875
523.13885498046875 	935.16094970703125
523.347412109375   	451.4271240234375
523.555908203125   	340.8994140625
523.76446533203125 	1064.7843017578125
523.9730224609375  	918.26593017578125
524.1815185546875  	303.247802734375
524.3900146484375  	701.080078125
524.5985107421875  	781.75653076171875
524.80694580078125 	277.401458740234375
525.015380859375   	632.99090576171875
525.223876953125   	687.2607421875
525.4322509765625  	823.08270263671875
525.64068603515625 	110.99285125732421875
525.84912109375    	561.55755615234375
526.0574951171875  	582.8975830078125
526.265869140625   	1163.5496826171875
